# y, tke, epsilon, grad_u_11, grad_u_12, grad_u_13, grad_u_21, grad_u_22, grad_u_23, grad_u_31, grad_u_32, grad_u_33, uu_11, uu_12, uu_13, uu_21, uu_22, uu_23, uu_31, uu_32, uu_33, u_1, u_2, u_3
-2.587812542915344238e-01 2.910304581746459007e-03 1.922898372868075967e-04 1.408860553056001663e-03 1.878844648599624634e-01 -1.834967843024060130e-04 2.820506051648408175e-04 -4.741054435726255178e-04 9.204395464621484280e-04 1.670119090704247355e-04 1.485756947658956051e-03 -1.247957843588665128e-04 3.119982779026031494e-03 -6.565414951182901859e-04 2.787362973322160542e-06 -6.565414951182901859e-04 1.281201257370412350e-03 5.314200734574114904e-06 2.787362973322160542e-06 5.314200734574114904e-06 1.419425127096474171e-03 1.104693293571472168e+00 6.402913186320802197e-06 1.281532109715044498e-03
-2.558041810989379883e-01 2.891805488616228104e-03 1.914179738378152251e-04 1.397369778715074062e-03 1.864673644304275513e-01 -4.029794654343277216e-04 2.999175339937210083e-04 -2.891270851250737906e-04 9.655133471824228764e-04 1.547273859614506364e-04 1.534958952106535435e-03 -3.024142934009432793e-04 3.097550943493843079e-03 -6.493967375718057156e-04 2.483933258190518245e-06 -6.493967375718057156e-04 1.276009483262896538e-03 5.375429736886871979e-06 2.483933258190518245e-06 5.375429736886871979e-06 1.410050317645072937e-03 1.105250358581542969e+00 5.245816282695159316e-06 1.286250306293368340e-03
-2.528271079063415527e-01 2.872868673875927925e-03 1.896752219181507826e-04 1.356111257337033749e-03 1.849581152200698853e-01 -5.757362232543528080e-04 3.098368470091372728e-04 -1.203436695504933596e-04 1.002719625830650330e-03 1.793882111087441444e-04 1.577659510076045990e-03 -4.390434187371283770e-04 3.074725158512592316e-03 -6.423114682547748089e-04 2.281851038787863217e-06 -6.423114682547748089e-04 1.270725275389850140e-03 5.346543275663862005e-06 2.281851038787863217e-06 5.346543275663862005e-06 1.400286797434091568e-03 1.105803370475769043e+00 4.678411642089486122e-06 1.290869433432817459e-03
-2.498452365398406982e-01 2.854525810107588768e-03 1.887616817839443684e-04 1.297618378885090351e-03 1.833587139844894409e-01 -6.982946651987731457e-04 3.141956112813204527e-04 2.120455792464781553e-05 1.036197994835674763e-03 2.367576671531423926e-04 1.613352098502218723e-03 -5.358478520065546036e-04 3.052331740036606789e-03 -6.352457567118108273e-04 2.169739900637068786e-06 -6.352457567118108273e-04 1.265611383132636547e-03 5.268887889542384073e-06 2.169739900637068786e-06 5.268887889542384073e-06 1.391108729876577854e-03 1.106352329254150391e+00 4.515762611845275387e-06 1.295455265790224075e-03
-2.468633800745010376e-01 2.835945226252079010e-03 1.869168918346986175e-04 1.233521383255720139e-03 1.816986650228500366e-01 -8.183108293451368809e-04 2.867582661565393209e-04 1.016492387861944735e-04 1.033858745358884335e-03 3.463975153863430023e-04 1.686751842498779297e-03 -5.635166307911276817e-04 3.029614454135298729e-03 -6.282497779466211796e-04 2.065707803922123276e-06 -6.282497779466211796e-04 1.260411343537271023e-03 5.206009973335312679e-06 2.065707803922123276e-06 5.206009973335312679e-06 1.381864887662231922e-03 1.106896877288818359e+00 4.731471562990918756e-06 1.300376723520457745e-03
-2.438768297433853149e-01 2.818081527948379517e-03 1.859060284914448857e-04 1.166616217233240604e-03 1.799954622983932495e-01 -9.296624921262264252e-04 2.322917425772175193e-04 1.345503114862367511e-04 1.003840705379843712e-03 4.911888390779495239e-04 1.780915656127035618e-03 -5.370130529627203941e-04 3.007404739037156105e-03 -6.212593289092183113e-04 1.986576307899667881e-06 -6.212593289092183113e-04 1.255378592759370804e-03 5.161133685760432854e-06 1.986576307899667881e-06 5.161133685760432854e-06 1.373379491269588470e-03 1.107437014579772949e+00 5.124870313011342660e-06 1.305636484175920486e-03
-2.408902794122695923e-01 2.799980575218796730e-03 1.840555923990905285e-04 1.140322186984121799e-03 1.781862378120422363e-01 -9.848779300227761269e-04 1.743434550007805228e-04 5.594367394223809242e-05 9.740216773934662342e-04 6.817669491283595562e-04 1.899658818729221821e-03 -4.452687280718237162e-04 2.984951948747038841e-03 -6.143646314740180969e-04 1.834739464356971439e-06 -6.143646314740180969e-04 1.250260393135249615e-03 5.181265805731527507e-06 1.834739464356971439e-06 5.181265805731527507e-06 1.364748808555305004e-03 1.107971787452697754e+00 5.395873358793323860e-06 1.311164232902228832e-03
-2.378991544246673584e-01 2.782547147944569588e-03 1.830162655096501112e-04 1.134127262048423290e-03 1.763290613889694214e-01 -9.946823120117187500e-04 1.084877076209522784e-04 -8.839206566335633397e-05 9.387166355736553669e-04 8.980349521152675152e-04 2.003899775445461273e-03 -3.129077667836099863e-04 2.963076112791895866e-03 -6.074991542845964432e-04 1.661492547100351658e-06 -6.074991542845964432e-04 1.245310413651168346e-03 5.245050942903617397e-06 1.661492547100351658e-06 5.245050942903617397e-06 1.356707885861396790e-03 1.108502149581909180e+00 5.525037067855009809e-06 1.316820620559155941e-03
-2.349080443382263184e-01 2.764906734228134155e-03 1.811092515708878636e-04 1.181145547889173031e-03 1.744102239608764648e-01 -9.421897120773792267e-04 4.883105793851427734e-05 -3.049815713893622160e-04 9.283148683607578278e-04 1.103007816709578037e-03 2.121447818353772163e-03 -1.519629731774330139e-04 2.941152080893516541e-03 -6.007161573506891727e-04 1.484510903537739068e-06 -6.007161573506891727e-04 1.240275450982153416e-03 5.352071184461237863e-06 1.484510903537739068e-06 5.352071184461237863e-06 1.348385936580598354e-03 1.109026908874511719e+00 4.858672127738827839e-06 1.323072821833193302e-03
-2.319124639034271240e-01 2.747897291556000710e-03 1.800522004486992955e-04 1.259275828488171101e-03 1.724606305360794067e-01 -8.370056748390197754e-04 -5.312482244335114956e-06 -5.622458993457257748e-04 9.292738977819681168e-04 1.288738450966775417e-03 2.236925764009356499e-03 2.541144203860312700e-05 2.919862745329737663e-03 -5.939438124187290668e-04 1.305341356783173978e-06 -5.939438124187290668e-04 1.235413248650729656e-03 5.487767339218407869e-06 1.305341356783173978e-06 5.487767339218407869e-06 1.340518589131534100e-03 1.109546542167663574e+00 3.667994633360649459e-06 1.329530379734933376e-03
-2.289168983697891235e-01 2.730585401877760887e-03 1.782281324267387390e-04 1.299092895351350307e-03 1.707039326429367065e-01 -7.204217836260795593e-04 -8.775394962867721915e-05 -7.178117521107196808e-04 9.237479534931480885e-04 1.413380727171897888e-03 2.171527594327926636e-03 1.432017597835510969e-04 2.898426027968525887e-03 -5.871417815797030926e-04 1.170459313470928464e-06 -5.871417815797030926e-04 1.230471534654498100e-03 5.649082140735117719e-06 1.170459313470928464e-06 5.649082140735117719e-06 1.332273357547819614e-03 1.110060334205627441e+00 1.686436007730662823e-06 1.336173969320952892e-03
-2.259169816970825195e-01 2.713844645768404007e-03 1.772776886355131865e-04 1.317462534643709660e-03 1.690798550844192505e-01 -5.972972139716148376e-04 -1.887390244519338012e-04 -7.971927989274263382e-04 9.110440150834619999e-04 1.482615247368812561e-03 1.983746886253356934e-03 2.119885757565498352e-04 2.877514809370040894e-03 -5.802671075798571110e-04 1.058318957802839577e-06 -5.802671075798571110e-04 1.225715852342545986e-03 5.838758170284563676e-06 1.058318957802839577e-06 5.838758170284563676e-06 1.324458629824221134e-03 1.110569357872009277e+00 -7.915514288470149040e-07 1.342750620096921921e-03
-2.229170650243759155e-01 2.696664771065115929e-03 1.755838893586769700e-04 1.221037004142999649e-03 1.677151471376419067e-01 -4.607553128153085709e-04 -3.071740211453288794e-04 -7.045477977953851223e-04 8.428489672951400280e-04 1.479491591453552246e-03 1.596820657141506672e-03 2.131052751792594790e-04 2.856224542483687401e-03 -5.733180441893637180e-04 9.885575309453997761e-07 -5.733180441893637180e-04 1.220884732902050018e-03 6.051970558473840356e-06 9.885575309453997761e-07 6.051970558473840356e-06 1.316220033913850784e-03 1.111074686050415039e+00 -3.018958523171022534e-06 1.348036923445761204e-03
-2.199129164218902588e-01 2.679947763681411743e-03 1.747841306496411562e-04 1.044739386998116970e-03 1.665408164262771606e-01 -3.199399507138878107e-04 -4.365805943962186575e-04 -4.823156632483005524e-04 7.347113569267094135e-04 1.410732045769691467e-03 1.072217128239572048e-03 1.549839653307572007e-04 2.835258608683943748e-03 -5.662718904204666615e-04 9.254441124539880548e-07 -5.662718904204666615e-04 1.216232310980558395e-03 6.280175512074492872e-06 9.254441124539880548e-07 6.280175512074492872e-06 1.308404840528964996e-03 1.111576557159423828e+00 -4.968007033312460408e-06 1.352231833152472973e-03
-2.169087827205657959e-01 2.662867307662963867e-03 1.731904485495761037e-04 8.606885676272213459e-04 1.653457432985305786e-01 -1.793097035260871053e-04 -5.479659303091466427e-04 -2.251889090985059738e-04 5.843060789629817009e-04 1.300634932704269886e-03 5.957662942819297314e-04 8.319330663653090596e-05 2.813846571370959282e-03 -5.591957014985382557e-04 8.721597737348929513e-07 -5.591957014985382557e-04 1.211517490446567535e-03 6.487683549494249746e-06 8.721597737348929513e-07 6.487683549494249746e-06 1.300370320677757263e-03 1.112075209617614746e+00 -5.969656285742530599e-06 1.354631967842578888e-03
-2.139005362987518311e-01 2.645917702466249466e-03 1.716511615086346865e-04 6.949031376279890537e-04 1.640967130661010742e-01 -4.934538810630328953e-05 -6.402631406672298908e-04 3.704383198055438697e-05 4.117036878596991301e-04 1.151515054516494274e-03 1.989362790482118726e-04 -3.025784508281503804e-06 2.792390994727611542e-03 -5.520815611816942692e-04 7.504629024879250210e-07 -5.520815611816942692e-04 1.206877757795155048e-03 6.671748906228458509e-06 7.504629024879250210e-07 6.671748906228458509e-06 1.292566885240375996e-03 1.112570643424987793e+00 -6.151331035653129220e-06 1.355653745122253895e-03
-2.108922749757766724e-01 2.629411406815052032e-03 1.708477793727070093e-04 5.739664775319397449e-04 1.627638489007949829e-01 5.907716695219278336e-05 -7.121168891899287701e-04 2.737841859925538301e-04 2.374845062149688601e-04 9.660504292696714401e-04 -8.551451173843815923e-05 -1.042219446389935911e-04 2.771180821582674980e-03 -5.449373857118189335e-04 4.728412079657573486e-07 -5.449373857118189335e-04 1.202394138090312481e-03 6.833332463429542258e-06 4.728412079657573486e-07 6.833332463429542258e-06 1.285247853957116604e-03 1.113062739372253418e+00 -5.638774837279925123e-06 1.355710322968661785e-03
-2.078800201416015625e-01 2.612653654068708420e-03 1.693081867415457964e-04 5.465517169795930386e-04 1.612696945667266846e-01 1.295986585319042206e-04 -7.607107982039451599e-04 4.373961128294467926e-04 8.984834857983514667e-05 7.385817007161676884e-04 -1.904125820146873593e-04 -2.281557099195197225e-04 2.749636070802807808e-03 -5.377786583267152309e-04 -7.573896709800465032e-08 -5.377786583267152309e-04 1.197875710204243660e-03 6.983679213590221480e-06 -7.573896709800465032e-08 6.983679213590221480e-06 1.277795410715043545e-03 1.113550662994384766e+00 -4.548197466647252440e-06 1.355262589640915394e-03
-2.048677653074264526e-01 2.596349455416202545e-03 1.684488670434802771e-04 5.722479545511305332e-04 1.597162634134292603e-01 1.685647293925285339e-04 -7.897783652879297733e-04 5.498434766195714474e-04 -3.445756374276243150e-05 4.956191987730562687e-04 -1.886093959910795093e-04 -3.544497303664684296e-04 2.728413557633757591e-03 -5.305642844177782536e-04 -8.445597927675407846e-07 -5.305642844177782536e-04 1.193503499962389469e-03 7.126414402591763064e-06 -8.445597927675407846e-07 7.126414402591763064e-06 1.270781853236258030e-03 1.114034175872802734e+00 -3.038074964933912270e-06 1.354597043246030807e-03
-2.018516212701797485e-01 2.579805208370089531e-03 1.669140474405139685e-04 6.313131307251751423e-04 1.581796258687973022e-01 1.685392780927941203e-04 -8.033043122850358486e-04 6.093885167501866817e-04 -1.335883862338960171e-04 2.605128393042832613e-04 -1.056123801390640438e-04 -4.607937007676810026e-04 2.706923522055149078e-03 -5.232911207713186741e-04 -1.792497641872614622e-06 -5.232911207713186741e-04 1.189078320749104023e-03 7.270670266734668985e-06 -1.792497641872614622e-06 7.270670266734668985e-06 1.263608806766569614e-03 1.114513397216796875e+00 -1.275540853384882212e-06 1.354187726974487305e-03
-1.988354772329330444e-01 2.563731279224157333e-03 1.660895359236747026e-04 7.099829963408410549e-04 1.566541045904159546e-01 1.548321888549253345e-04 -7.979745860211551189e-04 6.403333973139524460e-04 -1.952539168996736407e-04 3.627379555837251246e-05 -1.742186395858880132e-05 -5.610850057564675808e-04 2.685821847990155220e-03 -5.159333231858909130e-04 -2.852229272320983000e-06 -5.159333231858909130e-04 1.184786087833344936e-03 7.396569799311691895e-06 -2.852229272320983000e-06 7.396569799311691895e-06 1.256854622624814510e-03 1.114988327026367188e+00 6.534234557875606697e-07 1.353928353637456894e-03
-1.958155632019042969e-01 2.547848038375377655e-03 1.653452636674046516e-04 7.989160367287695408e-04 1.551999747753143311e-01 1.523340324638411403e-04 -7.747149211354553699e-04 6.493590190075337887e-04 -2.228453085990622640e-04 -1.495712349424138665e-04 5.083333235234022141e-05 -6.519090384244918823e-04 2.664843574166297913e-03 -5.085007869638502598e-04 -3.990100594819523394e-06 -5.085007869638502598e-04 1.180548802949488163e-03 7.488617939088726416e-06 -3.990100594819523394e-06 7.488617939088726416e-06 1.250304048880934715e-03 1.115459084510803223e+00 2.568242052802816033e-06 1.354100648313760757e-03
-1.927956491708755493e-01 2.531772013753652573e-03 1.638592802919447422e-04 8.651022799313068390e-04 1.536876708269119263e-01 1.552373432787135243e-04 -7.247834582813084126e-04 6.882105371914803982e-04 -1.676865504123270512e-04 -3.482154279481619596e-04 -7.991580059751868248e-05 -7.635255460627377033e-04 2.643681364133954048e-03 -5.010335589759051800e-04 -5.171181328478269279e-06 -5.010335589759051800e-04 1.176285091787576675e-03 7.522665782744297758e-06 -5.171181328478269279e-06 7.522665782744297758e-06 1.243577455170452595e-03 1.115925431251525879e+00 4.592869572661584243e-06 1.354011241346597672e-03
-1.897720843553543091e-01 2.515929983928799629e-03 1.624421856831759214e-04 9.026320185512304306e-04 1.521046012639999390e-01 1.577348448336124420e-04 -6.577897001989185810e-04 7.419176399707794189e-04 -4.964187974110245705e-05 -5.396873457357287407e-04 -3.255328920204192400e-04 -8.658606675453484058e-04 2.622711472213268280e-03 -4.935201141051948071e-04 -6.405692602129420266e-06 -4.935201141051948071e-04 1.172114745713770390e-03 7.525025012000696734e-06 -6.405692602129420266e-06 7.525025012000696734e-06 1.237033749930560589e-03 1.116387724876403809e+00 6.743932317476719618e-06 1.353466999717056751e-03
-1.867485195398330688e-01 2.500562928617000580e-03 1.617181987967342138e-04 9.054558468051254749e-04 1.504416018724441528e-01 1.539781223982572556e-04 -5.835128249600529671e-04 7.953566964715719223e-04 1.111503515858203173e-04 -7.034859736450016499e-04 -6.011890363879501820e-04 -9.284909465350210667e-04 2.602184191346168518e-03 -4.859607433900237083e-04 -7.702443326706998050e-06 -4.859607433900237083e-04 1.168098533526062965e-03 7.525988621637225151e-06 -7.702443326706998050e-06 7.525988621637225151e-06 1.230843015946447849e-03 1.116845369338989258e+00 9.032873094838578254e-06 1.352274208329617977e-03
-1.837214082479476929e-01 2.484956756234169006e-03 1.603532582521438599e-04 8.590247016400098801e-04 1.486661285161972046e-01 1.266506733372807503e-04 -5.124259041622281075e-04 8.346757385879755020e-04 2.994138340000063181e-04 -8.176097762770950794e-04 -8.205056656152009964e-04 -9.047784260474145412e-04 2.581524429842829704e-03 -4.783523036167025566e-04 -9.053753274201881140e-06 -4.783523036167025566e-04 1.164047629572451115e-03 7.560925951111130416e-06 -9.053753274201881140e-06 7.560925951111130416e-06 1.224341336637735367e-03 1.117298126220703125e+00 1.154020446847425774e-05 1.349881174974143505e-03
-1.806942969560623169e-01 2.469798550009727478e-03 1.596330548636615276e-04 7.829069509170949459e-04 1.468287110328674316e-01 1.042636940837837756e-04 -4.519239009823650122e-04 8.410263690166175365e-04 4.809495585504919291e-04 -8.670212118886411190e-04 -9.034737013280391693e-04 -8.130811038427054882e-04 2.561422297731041908e-03 -4.706871986854821444e-04 -1.050199807650642470e-05 -4.706871986854821444e-04 1.160130486823618412e-03 7.650557563465554267e-06 -1.050199807650642470e-05 7.650557563465554267e-06 1.218043966218829155e-03 1.117745399475097656e+00 1.408653497492196038e-05 1.347160316072404385e-03
-1.776637583971023560e-01 2.454453380778431892e-03 1.582842523930594325e-04 6.853612721897661686e-04 1.449726670980453491e-01 1.268073247047141194e-04 -4.179601382929831743e-04 7.898350595496594906e-04 6.139860488474369049e-04 -8.131848298944532871e-04 -6.971252150833606720e-04 -6.487516802735626698e-04 2.541423542425036430e-03 -4.629755858331918716e-04 -1.208095181937096640e-05 -4.629755858331918716e-04 1.156166661530733109e-03 7.813500815245788544e-06 -1.208095181937096640e-05 7.813500815245788544e-06 1.211316441185772419e-03 1.118187427520751953e+00 1.658809014770668000e-05 1.344591961242258549e-03
-1.746332198381423950e-01 2.439612057060003281e-03 1.575679634697735310e-04 5.857117939740419388e-04 1.430797129869461060e-01 1.427335664629936218e-04 -3.951914550270885229e-04 6.841804715804755688e-04 7.062207441776990891e-04 -7.046470418572425842e-04 -3.330635081510990858e-04 -4.339561273809522390e-04 2.522089285776019096e-03 -4.552069876808673143e-04 -1.374327712255762890e-05 -4.552069876808673143e-04 1.152328448370099068e-03 8.013911610760260373e-06 -1.374327712255762890e-05 8.013911610760260373e-06 1.204806496389210224e-03 1.118623733520507812e+00 1.884770063043106347e-05 1.342796836979687214e-03
-1.715993732213973999e-01 2.424718346446752548e-03 1.561997632961720228e-04 5.062798154540359974e-04 1.411500573158264160e-01 1.071512233465909958e-04 -3.778522077482193708e-04 5.064413999207317829e-04 7.428635726682841778e-04 -5.679354071617126465e-04 1.329510268988087773e-04 -1.795437856344506145e-04 2.502909628674387932e-03 -4.473916196729987860e-04 -1.547880128782708198e-05 -4.473916196729987860e-04 1.148444716818630695e-03 8.223588338296394795e-06 -1.547880128782708198e-05 8.223588338296394795e-06 1.198082347400486469e-03 1.119055151939392090e+00 2.068535832222551107e-05 1.342667383141815662e-03
-1.685655266046524048e-01 2.410381333902478218e-03 1.553993643028661609e-04 4.462123906705528498e-04 1.391631215810775757e-01 3.963934068451635540e-05 -3.528904635459184647e-04 2.937305252999067307e-04 7.500404026359319687e-04 -4.307422786951065063e-04 6.264026742428541183e-04 8.571386570110917091e-05 2.484335796907544136e-03 -4.395471478346735239e-04 -1.720211730571463704e-05 -4.395471478346735239e-04 1.144683803431689739e-03 8.433678885921835899e-06 -1.720211730571463704e-05 8.433678885921835899e-06 1.191743300296366215e-03 1.119480371475219727e+00 2.197318099206313491e-05 1.343872863799333572e-03
-1.655284762382507324e-01 2.395963063463568687e-03 1.539817749289795756e-04 4.190608160570263863e-04 1.370752751827239990e-01 -6.968559318920597434e-05 -3.021222364623099566e-04 6.375399971147999167e-05 7.450725533999502659e-04 -3.363077703397721052e-04 1.045147771947085857e-03 3.372770443093031645e-04 2.465742873027920723e-03 -4.316915583331137896e-04 -1.884422636067029089e-05 -4.316915583331137896e-04 1.140873297117650509e-03 8.636793609184678644e-06 -1.884422636067029089e-05 8.636793609184678644e-06 1.185310073196887970e-03 1.119899868965148926e+00 2.245867653982713819e-05 1.346444361843168736e-03
-1.624914258718490601e-01 2.382049569860100746e-03 1.532065653009340167e-04 4.037249309476464987e-04 1.349465101957321167e-01 -1.774608826963230968e-04 -2.348851994611322880e-04 -1.432913559256121516e-04 7.399923051707446575e-04 -2.644426713231950998e-04 1.417062361724674702e-03 5.522588035091757774e-04 2.447650302201509476e-03 -4.238567780703306198e-04 -2.041079096670728177e-05 -4.238567780703306198e-04 1.137219252996146679e-03 8.859583431330975145e-06 -2.041079096670728177e-05 8.859583431330975145e-06 1.179229468107223511e-03 1.120313048362731934e+00 2.233831946796271950e-05 1.350189559161663055e-03
-1.594513058662414551e-01 2.368035027757287025e-03 1.519204088253900409e-04 3.777876263484358788e-04 1.328156441450119019e-01 -2.366087865084409714e-04 -1.502432423876598477e-04 -2.750284911599010229e-04 7.516251062043011189e-04 -2.098138211295008659e-04 1.749183167703449726e-03 6.967815570533275604e-04 2.429532120004296303e-03 -4.160889948252588511e-04 -2.188256075896788388e-05 -4.160889948252588511e-04 1.133583369664847851e-03 9.108597623708192259e-06 -2.188256075896788388e-05 9.108597623708192259e-06 1.172954682260751724e-03 1.120719790458679199e+00 2.163613135053310543e-05 1.355002168565988541e-03
-1.564111709594726562e-01 2.354537835344672203e-03 1.512175222160294652e-04 3.584426303859800100e-04 1.306940764188766479e-01 -2.680526522453874350e-04 -6.063675391487777233e-05 -3.505847416818141937e-04 7.831351831555366516e-04 -1.706658949842676520e-04 2.003431087359786034e-03 7.798310834914445877e-04 2.411934779956936836e-03 -4.083730455022305250e-04 -2.329119342903140932e-05 -4.083730455022305250e-04 1.130166696384549141e-03 9.369743565912358463e-06 -2.329119342903140932e-05 9.369743565912358463e-06 1.166974194347858429e-03 1.121120452880859375e+00 2.062077692244201899e-05 1.360662747174501419e-03
-1.533680856227874756e-01 2.341012936085462570e-03 1.499314093962311745e-04 3.556992451194673777e-04 1.286215335130691528e-01 -2.841495443135499954e-04 2.471393963787704706e-05 -3.645714605227112770e-04 8.493621717207133770e-04 -1.397705491399392486e-04 2.141410484910011292e-03 7.942109368741512299e-04 2.394416602328419685e-03 -4.007427196484059095e-04 -2.463090640958398581e-05 -4.007427196484059095e-04 1.126854913309216499e-03 9.634482012188527733e-06 -2.463090640958398581e-05 9.634482012188527733e-06 1.160754240117967129e-03 1.121515035629272461e+00 1.955450716195628047e-05 1.367091317661106586e-03
-1.503249853849411011e-01 2.328015631064772606e-03 1.492227020207792521e-04 3.687329881358891726e-04 1.265425980091094971e-01 -2.636944409459829330e-04 9.727547876536846161e-05 -3.386097087059170008e-04 9.323006961494684219e-04 -1.279736607102677226e-04 2.171815140172839165e-03 7.550236769020557404e-04 2.377461874857544899e-03 -3.931572136934846640e-04 -2.590961776149924845e-05 -3.931572136934846640e-04 1.123780966736376286e-03 9.876815056486520916e-06 -2.590961776149924845e-05 9.876815056486520916e-06 1.154788420535624027e-03 1.121903300285339355e+00 1.848181818786542863e-05 1.373771694488823414e-03
-1.472790390253067017e-01 2.315284218639135361e-03 1.485661632614210248e-04 4.169623134657740593e-04 1.244244948029518127e-01 -1.973148901015520096e-04 1.483336527599021792e-04 -2.899371611420065165e-04 1.035706722177565098e-03 -1.361154136247932911e-04 2.071043476462364197e-03 6.552918348461389542e-04 2.360833343118429184e-03 -3.856208932120352983e-04 -2.711452361836563796e-05 -3.856208932120352983e-04 1.120873261243104935e-03 1.009091738524148241e-05 -2.711452361836563796e-05 1.009091738524148241e-05 1.148861716501414776e-03 1.122285723686218262e+00 1.748393151501659304e-05 1.380258123390376568e-03
-1.442330926656723022e-01 2.302398905158042908e-03 1.473435113439336419e-04 4.497193731367588043e-04 1.222304031252861023e-01 -6.165945524116978049e-05 1.693716039881110191e-04 -2.265519433422014117e-04 1.109238015487790108e-03 -1.869976549642160535e-04 1.897892914712429047e-03 5.541806458495557308e-04 2.344159642234444618e-03 -3.781196719501167536e-04 -2.832570135069545358e-05 -3.781196719501167536e-04 1.117970212362706661e-03 1.026938844006508589e-05 -2.832570135069545358e-05 1.026938844006508589e-05 1.142667955718934536e-03 1.122661352157592773e+00 1.670938763709273189e-05 1.386280637234449387e-03
-1.411844193935394287e-01 2.289777621626853943e-03 1.461990759707987309e-04 4.705012252088636160e-04 1.200069263577461243e-01 1.229799818247556686e-04 1.651838974794372916e-04 -1.558920921524986625e-04 1.160128042101860046e-03 -2.697500458452850580e-04 1.669290475547313690e-03 4.582947876770049334e-04 2.327793277800083160e-03 -3.706093702930957079e-04 -2.951894748548511416e-05 -3.706093702930957079e-04 1.115164137445390224e-03 1.039278868120163679e-05 -2.951894748548511416e-05 1.039278868120163679e-05 1.136597828008234501e-03 1.123030424118041992e+00 1.614716165931895375e-05 1.391721074469387531e-03
-1.381357312202453613e-01 2.277661580592393875e-03 1.456246536690741777e-04 4.827672091778367758e-04 1.178048476576805115e-01 3.359609690960496664e-04 1.405611983500421047e-04 -8.553225779905915260e-05 1.195509335957467556e-03 -3.733589546754956245e-04 1.402559108100831509e-03 3.744322748389095068e-04 2.311961026862263680e-03 -3.630631545092910528e-04 -3.066748467972502112e-05 -3.630631545092910528e-04 1.112497993744909763e-03 1.044718283083057031e-05 -3.066748467972502112e-05 1.044718283083057031e-05 1.130863907746970654e-03 1.123392939567565918e+00 1.578779665578622371e-05 1.396449632011353970e-03
-1.350844353437423706e-01 2.265830058604478836e-03 1.450793643016368151e-04 4.822906630579382181e-04 1.156778261065483093e-01 5.584661848843097687e-04 9.931559907272458076e-05 -3.047855170734692365e-05 1.213853713124990463e-03 -4.929230199195444584e-04 1.087043900042772293e-03 3.300461394246667624e-04 2.296491758897900581e-03 -3.554724389687180519e-04 -3.176172685925848782e-05 -3.554724389687180519e-04 1.109900185838341713e-03 1.043152951751835644e-05 -3.176172685925848782e-05 1.043152951751835644e-05 1.125268172472715378e-03 1.123748898506164551e+00 1.566056016599759459e-05 1.400443841703236103e-03
-1.320331394672393799e-01 2.253788057714700699e-03 1.440069318050518632e-04 4.957340424880385399e-04 1.136564612388610840e-01 7.651385385543107986e-04 4.920574428979307413e-05 2.425238926662132144e-05 1.248647458851337433e-03 -5.993886152282357216e-04 8.230069070123136044e-04 2.695605508051812649e-04 2.280981745570898056e-03 -3.478107100818306208e-04 -3.275870039942674339e-05 -3.478107100818306208e-04 1.107243937440216541e-03 1.030720795824890956e-05 -3.275870039942674339e-05 1.030720795824890956e-05 1.119350665248930454e-03 1.124098658561706543e+00 1.563580190122593194e-05 1.403279020451009274e-03
-1.289793252944946289e-01 2.242268994450569153e-03 1.436305174138396978e-04 5.154776736162602901e-04 1.117015779018402100e-01 9.488640353083610535e-04 -5.017319836042588577e-06 7.686475873924791813e-05 1.293396111577749252e-03 -6.899297586642205715e-04 6.069207447580993176e-04 2.019369712797924876e-04 2.266032854095101357e-03 -3.400988935027271509e-04 -3.365065276739187539e-05 -3.400988935027271509e-04 1.104736817069351673e-03 1.009440620691748336e-05 -3.365065276739187539e-05 1.009440620691748336e-05 1.113768317736685276e-03 1.124442815780639648e+00 1.577680268383119255e-05 1.405320130288600922e-03
-1.259255260229110718e-01 2.230563899502158165e-03 1.427027600584551692e-04 5.521305720321834087e-04 1.096113845705986023e-01 1.038662507198750973e-03 -3.814627052634023130e-05 1.686059840722009540e-04 1.343100215308368206e-03 -7.502214866690337658e-04 5.625347257591784000e-04 7.805419591022655368e-05 2.251020399853587151e-03 -3.323778801131993532e-04 -3.437239502090960741e-05 -3.323778801131993532e-04 1.102162525057792664e-03 9.796201084100175649e-06 -3.437239502090960741e-05 9.796201084100175649e-06 1.107944990508258343e-03 1.124781012535095215e+00 1.615427572687622160e-05 1.407091622240841389e-03
-1.228693351149559021e-01 2.219113986939191818e-03 1.418169413227587938e-04 5.935129011049866676e-04 1.073876917362213135e-01 1.043082564137876034e-03 -5.045301440986804664e-05 2.869770687539130449e-04 1.390855759382247925e-03 -7.802001782692968845e-04 6.549339159391820431e-04 -7.865820225561037660e-05 2.236304106190800667e-03 -3.246601845603436232e-04 -3.489367372822016478e-05 -3.246601845603436232e-04 1.099661574698984623e-03 9.429993042431306094e-06 -3.489367372822016478e-05 9.429993042431306094e-06 1.102262060157954693e-03 1.125112533569335938e+00 1.683017944742459804e-05 1.408919226378202438e-03
